School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
SINGAPORE,Nanyang Tech. Univ.,MS 2018,ELECTRON. & MAGNETIC PROP.MATL,MTLE 4200,PROPERTIES OF ENGR MATERIALS I,3.0
SOUTH KOREA,Korea Adv Inst. Sci & Tech,MA 216,INTRO TO ELEC & MAGN PROP MATL,MTLE 4200,PROPERTIES OF ENGR MATERIALS I,3.0
UNITED KINGDOM,Swansea University,EG 279,PHYSICAL PROPERTIES MATERIALS,MTLE 4200,PROPERTIES OF ENGR MATERIALS I,3.0
