School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
KAZAKHSTAN,Almaty Inst of Power Engr&Tech,LANG 4,KAZAKH (RUSSIAN) 2,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
KAZAKHSTAN,Almaty Inst of Power Engr&Tech,LITR 1,OPTIONAL DISC.-TECH LITR TRANS,LANG 4000,FOREIGN LANGUAGE ELECTIVE,2.0
Maine,University Maine,LAT 481,VIRGIL: ECOL/GEORG/AENEID,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
Maine,University Maine,LAT 482,MEDIEVAL LATIN,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
Maryland,Johns Hopkins Univ.,GRLL 210.301,CONVERSE/COMP FRANCAIS,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
Maryland,Johns Hopkins Univ.,GRLL 210.302,CONVERSATION & COMP II,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
Massachusetts,Boston University,LF 303,COMP/CONV FRENCH I,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
Massachusetts,Boston University,LG 340,GERMAN CIVILIZATION,LANG 4000,LANGUAGE ELECTIVE,4.0
Massachusetts,Boston University,LG 350,INTRO GERMAN LIT,LANG 4000,LANGUAGE ELECTIVE,4.0
Massachusetts,Tufts University,ITAL 0052,DANTE PURGATORIO AND PARADISO,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
Massachusetts,Worcester Polytechnic,SP 3530,"SPANISH FILM, MEDIA, CULTURAL",LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New Jersey,Rutgers Univ. New Brunswick,420 213,INTENSIVE ADV. GRAMMAR,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New Mexico,New Mex St Univ U Pk,SPAN 305,TPCS-HISPANIC CVLZTN,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New Mexico,New Mex St Univ U Pk,SPAN 325,ADV CONVERSATION,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New York,Finger Lakes Cc,FRN 202,FRENCH IV,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New York,Hamilton College,SPAN 200,EXPLORING HISPANIC TEXTS,LANG 4000,LANGUAGE ELECTIVE,4.0
New York,Hartwick College,GERM 363,THE TWENTIETH CENTURY,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New York,Russell Sage College,SPA 320,TOPIC: FILM & SOCIETY IN SPAIN,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New York,Russell Sage College,SPA 335,LATIN AMERICAN FILE,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,CLL 410A,LATIN PROSE AUTHORS,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,CLL 410B,LATIN POETRY,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,EAC 301,ADVANCED CHINESE I,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,EAC 302,ADVANCED CHINESE II,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,EAJ 301,ADVANCED JAPANESE I,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,EAJ 302,ADVANCED JAPANESE II,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,EAJ 423,PRACTICUM IN TEACHING JAPANESE,LANG 4000,LANGUAGE ELECTIVE,2.0
New York,SUNY Albany,EAK 301,ADVANCED KOREAN I,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,EAK 302,ADVANCED KOREAN II,LANG 4000,LANGUAGE ELECTIVE,3.0
New York,SUNY Albany,FRE 221L,INTERMEDIATE FRENCH I,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
New York,SUNY Albany,RUS 301,ADVANCED RUSSIAN II,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
New York,SUNY Binghamton,ARAB 310,EGYPTIAN COLLOQUIAL ARABIC,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
New York,Syracuse University,FRE 201,FRENCH III,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
New York,US Military Academy,LF 475,FRENCH REDG/WRTG THRU MEDIA,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
Oklahoma,Univ Oklahoma,SPAN 3073,SPANISH CONVERSATION,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
Oklahoma,Univ Oklahoma,SPAN G3423,ADVANCED SPANISH COMPOSITION,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
Pennsylvania,Franklin & Marshall,LAT 311,LATIN HISTORIANS,LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
Pennsylvania,Gettysburg College,SPAN 301,"SPAN COMP, CONV & CULT",LANG 4000,FOREIGN LANGUAGE ELECTIVE,4.0
Pennsylvania,Messiah College,FREN 300,FRENCH SOCIETY,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 300A,INTRO TO FRENCH LITERATURE,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 300B,HIST & SOCIOL OF FRENCH CINEMA,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 300C,HISTORY OF CONTEMP WORLD,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 300D,GEOPOLITICS,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 300E,LITERARY MOVEMENTS,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 300F,THEATRICAL LANGUAGE,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 300G,FRENCH LANGUAGE BLOCK,LANG 4000,FOREIGN LANGUAGE ELECTIVE,6.0
Pennsylvania,Messiah College,FREN 300H,20TH CENTURY LITERATURE,LANG 4000,FOREIGN LANGUAGE ELECTIVE,1.0
Pennsylvania,Messiah College,FREN 401,ADV COMP & CONVERSATION,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
UNITED KINGDOM,University College London,LCGE 6067,GERMAN FOR PROF. PURPOSES I&II,LANG 4000,FOREIGN LANGUAGE ELECTIVE,8.0
UNITED KINGDOM,University College London,LCJA 6045,JAPANESE LEVEL 4 & BUS. & CURR,LANG 4000,FOREIGN LANGUAGE ELECTIVE,8.0
Virginia,College of William and Mary,FREN 305,ADVANCED WRITING,LANG 4000,FOREIGN LANGUAGE ELECTIVE,3.0
