School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Capital U. of Econ & Business,MGMT 1,MANAGEMENT SCIENCE,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
CHINA,Shanghai Univ.Int'l Busi/Econ,MGMT 10,MANAGEMENT,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
CHINA,Straits Inst. of Minjiang Univ,BUS 01,INTRODUCTION TO BUSINESS,MGMT 1100,MANAGEMENT IN THE DIGITAL AGE,3.0
California,Golden West Coll,BUS G100,INTRODUCTION TO BUSINESS,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
California,Irvine Valley Coll,MGT 1,INTRO TO BUSINESS,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
District of Columbia,The American Univers,KSB 100,BUSINESS 1.0,MGMT 1100,MANAGEMENT IN THE DIGITAL AGE,3.0
District of Columbia,The American Univers,MGMT 100,BUSINESS,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
Florida,Florida Gulf Coast U,GEB 1011,INTRO TO BUSINESS,MGMT 1100,INTRO TO MANAGEMENT,3.0
GERMANY,"OvGu, Magdeburg",UM 11011,INTRO TO BUSINESS MANAGEMENT,MGMT 1100,INTRODUCTION TO MANAGEMENT,4.0
Indiana,Indiana Univ Bloomng,BUS-X 100,BUS ADMINISTRATION: INTRO,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
MALAYSIA,Multimedia University,DBS 5015,BUSINESS MANAGEMENT,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
Maryland,Commun Coll of Baltimore Cnty,MNGT 105,PRINCIPLES OF MANAGEMENT,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
Maryland,Howard Cmty College,BMGT 100,INTRO TO BUSINESS AND ORGANIZA,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
Maryland,Johns Hopkins Univ.,ENTR 660.105,INTRO TO BUSINESS,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
Maryland,Montgomery Coll Rckvlle,BA 101,INTRO TO BUSINESS,MGMT 1100,INTRO TO MANAGEMENT,3.0
Massachusetts,Berkshire Cmty Coll,BUS 251,BUSINESS LAW I,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
Massachusetts,Berkshire Cmty Coll,BUS 251A,BUSINESS LAW I,MGMT 1100,INTRO TO MANAGEMENT,3.0
Massachusetts,Boston University,MG 301S,INTRO TO MGMT,MGMT 1100,INTRODUCTION TO MANAGEMENT,4.0
Massachusetts,Bunker Hill Cmty Col,"BUS 101
AND MAN 111","INTRO TO BUSINESS
AND PRINCIPLES OF MANAGEMENT","MGMT 1000
AND MGMT 1100","MANAGEMENT ELECTIVE
AND INTRODUCTION TO MANAGEMENT","3.0
AND 3.0"
Massachusetts,Dean College,"BUS 123
AND BUS 230","INTRO TO BUSINESS
AND PRINCIPLES OF MANAGEMENT","MGMT 1000
AND MGMT 1100","MANAGEMENT ELECTIVE
AND INTRODUCTION TO MANAGEMENT","3.0
AND 3.0"
Massachusetts,Harvard University,MGMT E-5100,INTRODUCTION TO MANAGEMENT,MGMT 1100,INTRODUCTION TO MANAGEMENT,4.0
Massachusetts,Mass Bay Cmty Coll,MG 101,PRINCIPLES OF MANAGEMENT,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
Massachusetts,Merrimack College,BUS 1100,INTRODUCTION TO BUSINESS,MGMT 1100,MANAGEMENT IN THE DIGITAL AGE,4.0
Massachusetts,Nichols College,MGMT 100,BUSINESS AND SOCIETY,MGMT 1100,INTRO TO MANAGEMENT,3.0
Massachusetts,North Shore C C,BUS 100,INTRO TO BUSINESS,MGMT 1100,INTRODUCTION TO MANAGEMENT,3.0
