School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
District of Columbia,Catholic Univ Amerca,BE 202,BIOMECHANICS,BMED 2540,BIOMECHANICS,3.0
New York,SUNY Buffalo,BE 305,BIOMEDICAL & MECHANICS,BMED 2540,BIOMECHANICS,3.0
New York,University of Rochester,BME 201,FUND OF BIOMECHANICS,BMED 2540,BIOMECHANICS I,4.0
SINGAPORE,Nanyang Tech. Univ.,BG 2109,BIOMECHANICS,BMED 2540,BIOMECHANICS I,3.0
