School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CANADA,University of Toronto,MIE 231H1,PROB & STAT ENG APPLICATIONS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
CANADA,University of Toronto,MIE 258H1,ENGR ECONOMICS & ACCOUNTING,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
CANADA,University of Toronto,MIE 231H1,PROB & STAT ENG APPLICATIONS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
CANADA,University of Toronto,MIE 258H1,ENGR ECONOMICS & ACCOUNTING,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Connecticut,Middlesex Cmty-Tech,MAT F167,PRINCIPLES OF STATISTICS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
DENMARK,Technical Univ. of Denmark,02402 02402,INTRODUCTION TO STATISTICS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
District of Columbia,Catholic Univ Amerca,MATH 309,PROB & STATS FOR ENGINEERS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Florida,Univ South Florida,ECH 3854,CHBME COMPUTATIONS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Florida,Univ South Florida,"ECH 3854
AND ECH 4846","CHBME COMPUTATIONS
AND NUMERICAL METHODS IN CHEM ENGR","ENGR 2600
AND CSCI 1190","MODELING & ANALYSIS UNCERTAINT
AND BEGINNING PROG FOR ENG","3.0
AND 1.0"
Florida,University of Miami,IEN 311,APPL. PROB & STAT,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Louisiana,Tulane University,BMEN 201,EXPERIMENTS & EXPER. DESIGN,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
MALAYSIA,Taylor's College,STAT 261,STATISTICS FOR ENGR & SCI,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
MEXICO,Instituto Tecnologico de Monte,MA 1020,STATISTICS I,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Maryland,U S Naval Academy,SM 316,ENGR MATH WITH PROB & STATS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Massachusetts,Northeastern University,MTH U481,PROBSTAT,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Massachusetts,Springfield Tech C C,EGR 211,PROBABILITY/STATIS FOR ENGINEE,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Massachusetts,Springfield Tech C C,ENGR 411,PROB/STATS-ENGR,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Massachusetts,Suffolk University,"ECE 325
AND ECE L325","STATISTICS FOR SCI. AND ENGRS.
AND STATS FOR SCI AND ENGRS. LAB",ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
Massachusetts,Univ Mass at Amherst,E&C-ENG 214,PROBABILITY AND STATISTICS,ENGR 2600,MODELING & ANALYSIS UNCERTAINT,3.0
