School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,GENT 0508,MUSIC ON MY MIND:PSYC & MUSIC,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,PSYC 2061,SOCIAL AND DEVELOPMENT PSYC,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
AUSTRALIA,University of New South Wales,PSYC 2081,LEARNING AND PHYSIOLOGICAL PSY,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
CANADA,McGill University,PSYC 213,COGNITION,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
CANADA,McGill University,PSYC 213,COGNITION,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
CHINA,China Agricultural University,PSYC 1,MANAGERIAL PSYCHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,2.0
Connecticut,Trinity College Ct,PSYC 261,BRAIN AND BEHAVIOR,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
Florida,Univ South Florida,GEY 4612,PSYCHOLOGY OF AGING,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
Maine,University Maine,PSY 345,PRIN OF PSYCHOLOGICAL RSCH,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
Maine,University Maine,PSY 470,HISTORY AND SYSTEMS-PSYCHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
Maryland,Loyola College,ED 301,EDUCATIONAL PSYCHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
Maryland,Loyola College,ED 302,HUMAN GROWTH & DEVELOPMENT,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Bentley University,PS 325,CYBER PSYCHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Hampshire College,CS 0218,BIRTH OF MIND,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
Massachusetts,Simons Rock Clg Bard,PSYC 306,CONFLICT & CONFLICT RESOLUTION,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
New Jersey,Montclair State Univ,PSYC 301,EXPERIMENTAL PSYCHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
New Jersey,Montclair State Univ,PSYC 302,HEALTH PSYCHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New Jersey,Rutgers Univ. New Brunswick,830 303,MEMORY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New Jersey,Rutgers Univ. New Brunswick,830 305,COGNITION,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,Alfred University,PSYC 371,PSYCH. OF DEATH AND DYING,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
New York,Bard College,PSY 230,NEUROSCIENCE,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
New York,Clarkson University,PY 317,PSYC OF PSYCHOACTIVE DRUGS,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,Fordham University,PSYC 2800,PERSONALITY,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
New York,SUNY Albany,AAS 370,PSYCHOLOGY OF THE BLACK EXP,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,SUNY Albany,PSY 338,ABNORMAL PSY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,SUNY Albany,PSY 340,PSY HUMAN SEXUALITY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,SUNY Albany,PSY 384,MOTIVATION,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,SUNY Albany,PSY 385,EVOLUTIONARY PSYCHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,SUNY Buffalo,PSY 404,ALCOHOL & HEALTH,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,SUNY Buffalo,PSY 420,CLOSE RELATIONSHIPS,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,Siena College,SWRK 452,SOC WRK PRAC: DRUG & ALCOHOL,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
New York,Skidmore College,PS 320,RES METHODS SOCIAL PSYCH,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
New York,Union College NY,PSY 331,PSYCHOLOGY OF EMOTION,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,HP 312A,HUMAN MEMORY,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
SINGAPORE,Nanyang Tech. Univ.,HP 3702,CHILD PSYCHOPATHOLOGY,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,HP 4102,TRAUMA PSYCH. & CRISIS MGMT,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
Texas,Texas A&M University,KINE 304,PSYC OF SPORT,PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
UNITED KINGDOM,University College London,PSYC 1201,MEMORY AND DECISION,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
UNITED KINGDOM,University College London,PSYC 2205,BRAIN AND BEHAVIOUR,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
UNITED KINGDOM,University Sussex England,SUSSEX LANG,"LANGUAGE, THINKING, AND MEMORY",PSYC 4000,PSYCHOLOGY ELECTIVE,3.0
UNITED KINGDOM,University of Leeds,PSYC 1611,PSYCHOLOGY AND THE MEDIA,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
Vermont,Bennington College,PSY 4695,TUTOR:STUDY BORD&ANTI PERS DIS,PSYC 4000,PSYCHOLOGY ELECTIVE,4.0
