School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Alabama,Univ Alabama Tuscaloosa,SOC 101,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
California,Mount San Antonio C,SOC 1,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
California,Orange Coast College,SOC 100,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
California,Pasadena City Coll,SOC 001,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
California,Sierra College,SOC 0001,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
California,Univ Of San Diego,SOCI 101D,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Connecticut,Naugatuck Valley CC,SOC H101,PRINCIPLES OF SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Georgia,Morehouse College,HSOC 101G,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Illinois,Northwestern University,SOCIOL 201-0,SOCIAL INEQUALITY,STSS 2520,SOCIOLOGY,3.0
Maine,YORK COUNTY CMTY COLLEGE,SOC 101,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Maryland,Montgomery Coll Rckvlle,SOCY 100,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Massachusetts,Bentley University,SO 132,ISSUES & INVEST. IN SOC,STSS 2520,SOCIOLOGY,3.0
Massachusetts,Bunker Hill Cmty Col,SOC 101,PRINCIPLES OF SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Massachusetts,Pine Manor College,SO 101,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,4.0
Massachusetts,Springfield Tech C C,SOC 101,INTRO TO SOC,STSS 2520,SOCIOLOGY,3.0
Massachusetts,Stonehill College,SOC 101,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Michigan,Baker College - Flint,SOC 2010,SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Michigan,Univ Mich Ann Arbor,SOC 100,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,4.0
Minnesota,College of Saint Benedict,SOCI 111,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,4.0
Minnesota,University of Northwestern,SOC 1035,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,4.0
New Jersey,Raritan Vly Cmty Clg,SOCI 101,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Adelphi Univ,SOC 100,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Fordham University,SOCI 1100,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Genesee Cmty Coll,SOC 101,INTRODUCTORY SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Hamilton College,SOC 101,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,4.0
New York,North Country C C,SOC 101,INTRODUCTORY SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Queens College,SOC 101,GEN INTO TO SOC,STSS 2520,SOCIOLOGY,3.0
New York,Queensborough C C,SOCY 101,SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Rochester Inst of Technology,SOCI 102,FOUNDATIONS OF SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,SUNY Coll New Paltz,SOC 100,INTRO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,SUNY Laguardia Comm. Coll.,SSS 100,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,SUNY Oneonta,SOC 101,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Siena College,SOCI 101,GENERAL SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
New York,Skidmore College,SO 201,SOCIAL ISSUES,STSS 2520,SOCIOLOGY,3.0
North Carolina,Appalachian St Univ,SOC 1110,SOCIOLGY INTIMATE RELATIONSHPS,STSS 2520,SOCIOLOGY,3.0
Oregon,Portland Cmty Coll,SOC 204,SOCIOLOGY IN EVERYDAY LIFE,STSS 2520,SOCIOLOGY,4.0
Pennsylvania,Lehigh Carbon Cmty C,SOC 150,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Pennsylvania,Northampton Co Ar Cc,SOCA 103,PRINCIPLES OF SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
South Carolina,Furman University,SOC 101,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,4.0
South Carolina,Univ South Carolina,SOCY 101,INTRODUCTORY SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
South Dakota,Univ S Dakota Vrmlln,SOC 100,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Texas,Coll Mainland,SOCI 1301,INTRO TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Texas,West TX A&M Univ,SOCI 1301,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Vermont,University of Vermont,SOC 001,INTRODUCTION TO SOCIOLOGY,STSS 2520,SOCIOLOGY,3.0
Washington,University of Washington,SOC 110,SURVEY SOCIOLOGY,STSS 2520,SOCIOLOGY,4.0
