School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New York,SUNY Albany,MUS 100,INTRODUCTION TO MUSIC,IHSS 1010,EXPLORING MUSIC @ RENSSELAER,3.0
Ohio,University Of Akron,7500 201,EXPLORING MUSIC: BACH TO ROCK,IHSS 1010,EXPLORING MUSIC @ RENSSELAER,3.0
