School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New Mexico,Univ Of New Mexico,AFAS 251,EVOL. USAF A/S POWER,USAF 2040,AIR AND SPACE STUDIES 200B,1.0
New York,Rochester Inst of Technology,AERO 202,HISTORY OF AIR POWER II,USAF 2040,AIR AND SPACE STUDIES 200B,1.0
