School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,SDES 2171,DES. MGMT:BRAND AND IDENTITY,COMM 4000,COMMUNICATION ELECTIVE,4.0
CHINA,Capital U. of Econ & Business,HASS 5,ANALY ON CHIN & FOR TV & FILMS,COMM 4000,COMMUNICATION ELECTIVE,2.0
DENMARK,Copenhagen Business School,BLM BA15,INTERCULTURAL BUSINESS COMM.,COMM 4000,COMMUNICATION ELECTIVE,4.0
DENMARK,Copenhagen Business School,EOK VLON,LANGUAGE OF NEGOTIATIONS,COMM 4000,COMMUNICATION ELECTIVE,4.0
Florida,Florida International Univ.,COM 3110,BUS AND PROF COMMUNICATION,COMM 4000,COMMUNICATION ELECTIVE,3.0
Florida,Florida International Univ.,COM 3120,ORGANIZATIONAL COMM,COMM 4000,COMMUNICATION ELECTIVE,3.0
Florida,Florida International Univ.,COM 3461,INTERCULTURAL COMMUNICATION,COMM 4000,COMMUNICATION ELECTIVE,3.0
Florida,Florida International Univ.,COM 4620,COMMUNICATION ON ETHICS,COMM 4000,COMMUNICATION ELECTIVE,3.0
Georgia,Morehouse College,HCOM 351,PROFESSIONAL COMMUNICATION,COMM 4000,COMMUNICATION ELECTIVE,3.0
Georgia,Morehouse College,HCOM 457,TOPIC: DEBATE PRACTICUM,COMM 4000,COMMUNICATION ELECTIVE,3.0
Georgia,Morehouse College,HENG 350,PRINCIPLES OF SPEECH COMM,COMM 4000,COMMUNICATION ELECTIVE,3.0
Georgia,Morehouse College,HENG 351,PROFESSIONAL COMMUNICATIONS,COMM 4000,COMMUNICATION ELECTIVE,3.0
Georgia,Morehouse College,HENG 352,PROFESSIONAL COMMUNICATIONS,COMM 4000,COMMUNICATION ELECTIVE,3.0
Iowa,Iowa State Univ,COMST 310,INTERCULTURAL COMM,COMM 4000,COMMUNICATION ELECTIVE,3.0
Iowa,Iowa State Univ,JL MC 321,PUB/CORP CM TECHNIQ,COMM 4000,COMMUNICATION ELECTIVE,3.0
Iowa,Iowa State Univ,JL MC 349,PRINT MEDIA EDITING,COMM 4000,COMMUNICATION ELECTIVE,3.0
Iowa,Iowa State Univ,JL MC 401,MASS COMM THEORY,COMM 4000,COMMUNICATION ELECTIVE,3.0
Iowa,Iowa State Univ,JL MC 424,PUBLIC REL CAMPAIGN,COMM 4000,COMMUNICATION ELECTIVE,3.0
Iowa,Iowa State Univ,JL MC 460,MASS COMMUNICATION LAW,COMM 4000,COMMUNICATION ELECTIVE,3.0
Louisiana,Tulane University,MCOM 335,MANAGEMENT COMMUNICATION,COMM 4000,COMMUNICATION ELECTIVE,3.0
Maine,Colby College,EN 474,PUBLIC SPEAKING,COMM 4000,COMMUNICATION ELECTIVE,4.0
Massachusetts,Boston University,FT 522,WRITING SIT COMEDY,COMM 4000,COMMUNICATION ELECTIVE,4.0
New Jersey,Rutgers Univ. New Brunswick,615 386,ST-LINGUISTICS & LIT,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,Marist College,COM 401L,CAPPING COURSE,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,New York University,OART-UT 1006,PRODUCING ESSENTIALS,COMM 4000,COMMUNICATION ELECTIVE,4.0
New York,SUNY Albany,COM 304,CONFERENCE & GRP. LEADERSHIP,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 345,ARGUMENTATIVE METHODS,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 345Z,ARGUMENTATIVE METHODS,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 355,INTRO TO RHETORICAL THEORY,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 367,THEORIES OF INTERPERSONAL COM,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 370,THEORIES OF MASS MEDIA,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 371,THEORIES OF INTERCULTURAL COM,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 373,COMMUNICATION CODES,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 376,EMPIRICAL STUDIES OF PERSUASIO,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 378,STUDIES IN PUBLIC PERSUASION,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Albany,COM 380,POLITICAL CAMPAIGN COMM.,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Buffalo,COM 492,SPEC TOPIC IN MASS COMMUN.,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Coll New Paltz,CMM 432,TV IN AMER CULTURE,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY Coll Tech Delhi,CITA 365,MULTI-MEDIA PUBLISHING,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,SUNY College Oswego,ENG 380,NARRATIVES OF IDENTITY,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,Siena College,COMM 3301,INTERCULTURAL COMM & LEADERSHI,COMM 4000,COMMUNICATION ELECTIVE,3.0
New York,Suny Empire St Coll,CUL 0536796,ENDANGERED LANGUAGES,COMM 4000,COMMUNICATION ELECTIVE,4.0
New York,Suny Empire St Coll,CUL 223424,COMMUNICATION THRU NEW MEDIA,COMM 4000,COMMUNICATION ELECTIVE,4.0
Ohio,College Of Wooster,IDPT 39800,TEACHING APPRENTICESHIP,COMM 4000,COMMUNICATION ELECTIVE,4.0
Pennsylvania,Art Institute Pittsb,IND 213,GRAPHIC SYMBOL. & TYPOGRAPHY,COMM 4000,COMMUNICATION ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,CS 803,MEDIA IN AMERICA,COMM 4000,COMMUNICATION ELECTIVE,3.0
