School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,ARTS 1360,"INTOR MORAL, SOCIAL&POL. PHIL",PHIL 1110,INTRO TO PHILOSOPHY,4.0
Alabama,Univ Alabama Tuscaloosa,PHL 100,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 25,PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,4.0
CHINA,Shanghai Int'l Studies Univ,PHI 201,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,4.0
CHINA,Straits Inst. of Minjiang Univ,PHIL 01,PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Cerritos College,PHIL 100,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Citrus Coll,PHIL 110,PHILOSOPHY/LOGIC,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Claremont Mckenna,PHIL 090,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,4.0
California,College of San Mateo,PHIL 100,INTRO. TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,East Los Angeles Col,PHILOS 001,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Foothill Coll,PHIL 004,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,4.0
California,Irvine Valley Coll,PHIL 1,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Los Angeles City Col,PHILOS 001,INTRO TO PHILOS,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Los Angeles Valley College,PHILOS 001,INTRO TO PHILOS,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Mission College,PHIL 001,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Sacramento City Coll,PHIL 300,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,San Diego City Coll,PHIL 102B,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,San Frncsco State Un,PHIL 101,INTRO TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,San Jose City Coll,PHIL 010,INTRO. TO PHILOSOPHY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Santa Rosa Jr Coll,PHIL 3,CRITICAL THINKING,PHIL 1110,INTRO TO PHILOSOPHY,3.0
California,Sierra College,PHIL 0006,INTRO PHIL: KNOWLEDGE/REALITY,PHIL 1110,INTRO TO PHILOSOPHY,3.0
