School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
AUSTRALIA,University of New South Wales,COMP 3431,ROBOTIC SOFTWARE ARCHITECTURE,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
CHINA,Dalian Univ. of Tech.,DU 102301,FUND OF COMPILING,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
CHINA,Dalian Univ. of Tech.,DU 103201,OOP & SYSTEM ANALYSIS,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
CHINA,Dalian Univ. of Tech.,DU 103205,DATABASE DESIGN-ORACLE,CSCI 4000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Dalian Univ. of Tech.,DU 103206,SOFTWARE TESTING,CSCI 4000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Dalian Univ. of Tech.,DU 104310,NETWORK SECURITY,CSCI 4000,COMPUTER SCIENCE ELECTIVE,2.0
CHINA,Dalian Univ. of Tech.,DU 106205,NETWORK SYNTHESIS LAB,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
Connecticut,Connecticut College,COM 319,EVOLUTIONARY COMPUTING,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
Connecticut,Connecticut College,COM 407,COMPUT. INTELLIGENCE,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
DENMARK,Technical Univ. of Denmark,02239 02239,DATA SECURITY,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
DENMARK,Technical Univ. of Denmark,02823 02823,INTRO COMP GAME PROTOTYPING,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
DENMARK,Technical Univ. of Denmark,31380 31380,INTELLIGENT SYSTEMS,"CSCI 4000
OR ECSE 4000","COMPUTER SCIENCE ELECTIVE
OR ELECT, COMP, AND SYS ENGR ELEC","5.0
OR 5.0"
New York,SUNY Albany,CSI 402,SYSTEMS PROGRAMMING,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 405,"OBJECT ORIENTED PROG, PRIN, PR",CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 407,USER INTERFACES,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 411,DATABASE PERF PRINC & TRAN MGT,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 417,COMPILER CONSTRUCTION,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 424,INFORMATION SECURITY,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 426,CRYPTOGRAPHY,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 440,HIGH PERFORMANCE SCIENTIFIC CO,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Albany,CSI 441,HIGH PERF SCIENTIFIC COMP II,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
New York,SUNY Inst. of Tech Utica/Rome,CS 548,AI TOPICS: COMPUTER GRAPHICS,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,CZ 2006,SOFTWARE ENGINEERING,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,CZ 3003,SOFTWARE SYS. ANALYSIS&DESIGN,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,CZ 4042,NEURAL NETWORKS,CSCI 4000,COMPUTER SCIENCE ELECTIVE,3.0
UNITED KINGDOM,Swansea University,CS 116,MODELLING COMPUTING SYSTEMS,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
UNITED KINGDOM,University College London,COMP 3012,INTERACTION DESIGN,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
UNITED KINGDOM,University College London,COMP 3072,IMAGE PROCESSING A,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
UNITED KINGDOM,University College London,COMP 6006,FINANCIAL COMPUTING,CSCI 4000,COMPUTER SCIENCE ELECTIVE,4.0
