School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,China Agricultural University,CAU 23310011,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,3.0
CHINA,Univ. Elec Sci & Tech of China,MATH 20,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,4.0
California,Calif Institute Tech,"MA 005C
AND MA 005B","INTRO TO ABSTRACT ALGEBRA
AND INTRO TO ABSTRACT ALGEBRA",MATH 4010,ABSTRACT ALGEBRA,4.0
Connecticut,Sacred Heart Univ,MA 362,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,3.0
Georgia,Spelman College,SMAT 371,ABSTRACT ALGEBRA I,MATH 4010,ABSTRACT ALGEBRA,4.0
Maryland,Loyola College,MS 441,ALGEBRAIC STRUCTURE,MATH 4010,ABSTRACT ALGEBRA,3.0
Massachusetts,Springfield Coll Ma,MATH 415,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,3.0
Michigan,Eastern Michigan University,MATH 411,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,3.0
New York,Bard College,MATH 332,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,4.0
New York,Bronx Cmty Coll,MTH 46,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,4.0
New York,College of Saint Rose,MAT 350,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,3.0
New York,Russell Sage College,MAT 411,INTRO TO ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,3.0
New York,SUNY Coll New Paltz,64364 01,INTRO ABSTRACT ALG. 1,MATH 4010,ABSTRACT ALGEBRA,3.0
New York,SUNY Oneonta,"MATH 322
AND MATH 321","MOD ALG & THEORY EQUATIONS II
AND MOD ALG & THEORY EQUATIONS I",MATH 4010,ABSTRACT ALGEBRA,4.0
New York,SUNY Oneonta,STAT 361,MATH THEORY-PROB & STAT I,MATH 4010,ABSTRACT ALGEBRA,3.0
New York,Siena College,MATH 310,INTRO TO MODERN ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,3.0
New York,Skidmore College,MA 319,ABSTRACT ALGEBRA I,MATH 4010,ABSTRACT ALGEBRA,4.0
Ohio,College Of Wooster,MATH 33400,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,4.0
Vermont,Marlboro College,NSC 524,GROUP TUTORIAL: ALGE STRUCTURE,MATH 4010,ABSTRACT ALGEBRA,3.0
Wisconsin,Beloit College,MATH 215,ABSTRACT ALGEBRA,MATH 4010,ABSTRACT ALGEBRA,4.0
