School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Minnesota,CAPELLA UNIVERSITY,PHY 1000,INTRO TO ASTRONOMY,ASTR 1960,TOPICS IN ASTRONOMY & ASTROPHY,4.0
New Hampshire,Univ New Hampshire,PHYS 406,INTRO TO MODERN ASTRONOMY,ASTR 1960,TOPICS IN ASTRONOMY & ASTROPHY,4.0
